date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:48:01	21995/21995	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Jun%202010%2018:48:01%20GMT	http://www.incunabulum.de/poelcontrol-updates	D:/documents/Desktop/a/owl2java/web/poelcontrol-updates.html	(from http://www.incunabulum.de/projects/it/owl2java)
20:48:02	38480/38480	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20May%202010%2018:29:38%20GMT	http://www.incunabulum.de/blog/blog-archive/DSC_7710.JPG	D:/documents/Desktop/a/owl2java/web/jpg/dsc_7710-2.jpg	(from http://www.incunabulum.de/projects/it/owl2java)
20:48:03	91895/91895	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Jun%202010%2018:48:01%20GMT	http://www.incunabulum.de/blog/blog_view?Subject=poel	D:/documents/Desktop/a/owl2java/web/blog_view520e.html	(from http://www.incunabulum.de/projects/it/owl2java)
20:48:03	44612/44612	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Jun%202010%2018:48:02%20GMT	http://www.incunabulum.de/blog/blog_view?Subject=poelcontrol	D:/documents/Desktop/a/owl2java/web/blog_view23cf.html	(from http://www.incunabulum.de/projects/it/owl2java)
20:48:04	22777/22777	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Jun%202010%2018:48:03%20GMT	http://www.incunabulum.de/blog-archive/neuigkeiten-zur-polcontrol	D:/documents/Desktop/a/owl2java/web/neuigkeiten-zur-polcontrol.html	(from http://www.incunabulum.de/projects/it/owl2java)
20:48:04	24714/24714	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Jun%202010%2018:48:03%20GMT	http://www.incunabulum.de/projects/poelcontrol/misc-images/DSC_6209_th.jpg/view	D:/documents/Desktop/a/owl2java/web/view.html	(from http://www.incunabulum.de/projects/it/owl2java)
20:48:04	4626/4626	---M--	200	added ('OK')	image/jpeg	date:Sun,%2004%20Oct%202009%2007:38:39%20GMT	http://www.incunabulum.de/projects/poelcontrol/misc-images/DSC_6209_th.jpg/image_thumb	D:/documents/Desktop/a/owl2java/web/jpg/image_thumb.jpg	(from http://www.incunabulum.de/projects/it/owl2java)
20:48:05	24754/24754	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Jun%202010%2018:48:04%20GMT	http://www.incunabulum.de/projects/poelcontrol/misc-images/DSC_6210_th.jpg/view	D:/documents/Desktop/a/owl2java/web/view-2.html	(from http://www.incunabulum.de/projects/it/owl2java)
20:48:05	4573/4573	---M--	200	added ('OK')	image/jpeg	date:Sun,%2004%20Oct%202009%2007:38:53%20GMT	http://www.incunabulum.de/projects/poelcontrol/misc-images/DSC_6210_th.jpg/image_thumb	D:/documents/Desktop/a/owl2java/web/jpg/image_thumb-2.jpg	(from http://www.incunabulum.de/projects/it/owl2java)
20:48:06	24759/24759	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Jun%202010%2018:48:05%20GMT	http://www.incunabulum.de/projects/poelcontrol/misc-images/DSC_6214_th.jpg/view	D:/documents/Desktop/a/owl2java/web/view-3.html	(from http://www.incunabulum.de/projects/it/owl2java)
20:48:06	4492/4492	---M--	200	added ('OK')	image/jpeg	date:Sun,%2004%20Oct%202009%2007:39:08%20GMT	http://www.incunabulum.de/projects/poelcontrol/misc-images/DSC_6214_th.jpg/image_thumb	D:/documents/Desktop/a/owl2java/web/jpg/image_thumb-3.jpg	(from http://www.incunabulum.de/projects/it/owl2java)
20:48:06	24799/24799	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Jun%202010%2018:48:05%20GMT	http://www.incunabulum.de/projects/poelcontrol/misc-images/DSC_6216_th.jpg/view	D:/documents/Desktop/a/owl2java/web/view-4.html	(from http://www.incunabulum.de/projects/it/owl2java)
20:48:07	5576/5576	---M--	200	added ('OK')	image/jpeg	date:Sun,%2004%20Oct%202009%2007:39:22%20GMT	http://www.incunabulum.de/projects/poelcontrol/misc-images/DSC_6216_th.jpg/image_thumb	D:/documents/Desktop/a/owl2java/web/jpg/image_thumb-4.jpg	(from http://www.incunabulum.de/projects/it/owl2java)
20:48:07	24799/24799	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Jun%202010%2018:48:06%20GMT	http://www.incunabulum.de/projects/poelcontrol/misc-images/DSC_6217_th.jpg/view	D:/documents/Desktop/a/owl2java/web/view-5.html	(from http://www.incunabulum.de/projects/it/owl2java)
20:48:07	5361/5361	---M--	200	added ('OK')	image/jpeg	date:Sun,%2004%20Oct%202009%2007:39:43%20GMT	http://www.incunabulum.de/projects/poelcontrol/misc-images/DSC_6217_th.jpg/image_thumb	D:/documents/Desktop/a/owl2java/web/jpg/image_thumb-5.jpg	(from http://www.incunabulum.de/projects/it/owl2java)
20:48:08	27989/27989	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Jun%202010%2018:48:07%20GMT	http://www.incunabulum.de/projects/poel/handsteuerung-die-zweite-1	D:/documents/Desktop/a/owl2java/web/handsteuerung-die-zweite-1.html	(from http://www.incunabulum.de/projects/it/owl2java)
20:48:08	26020/26020	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Jun%202010%2018:48:07%20GMT	http://www.incunabulum.de/projects/poel/einbau-von-temperaturgebern	D:/documents/Desktop/a/owl2java/web/einbau-von-temperaturgebern.html	(from http://www.incunabulum.de/projects/it/owl2java)
20:48:09	23365/23365	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Jun%202010%2018:48:08%20GMT	http://www.incunabulum.de/blog/blog-archive/poleintrag-schlussfolgerungen-und-analysen	D:/documents/Desktop/a/owl2java/web/poleintrag-schlussfolgerungen-und-analysen.html	(from http://www.incunabulum.de/projects/it/owl2java)
20:48:09	6700/6700	---M--	200	added ('OK')	image/jpeg	date:Sat,%2007%20Apr%202007%2007:54:13%20GMT	http://www.incunabulum.de/projects/poel/einbau-von-temperaturgebern/DSC_005_1309.JPG/image_thumb	D:/documents/Desktop/a/owl2java/web/jpg/image_thumb-6.jpg	(from http://www.incunabulum.de/projects/it/owl2java)
20:48:10	5542/5542	---M--	200	added ('OK')	image/jpeg	date:Sat,%2007%20Apr%202007%2007:53:47%20GMT	http://www.incunabulum.de/projects/poel/einbau-von-temperaturgebern/DSC_005_1308.JPG/image_thumb	D:/documents/Desktop/a/owl2java/web/jpg/image_thumb-7.jpg	(from http://www.incunabulum.de/projects/it/owl2java)
20:48:14	119438/119438	---M--	200	added ('OK')	image/jpeg	date:Sat,%2007%20Apr%202007%2007:53:47%20GMT	http://www.incunabulum.de/projects/poel/einbau-von-temperaturgebern/DSC_005_1308.JPG	D:/documents/Desktop/a/owl2java/web/jpg/dsc_005_1308.jpg	(from http://www.incunabulum.de/projects/it/owl2java)
20:48:14	148651/148651	---M--	200	added ('OK')	image/jpeg	date:Sat,%2007%20Apr%202007%2007:54:13%20GMT	http://www.incunabulum.de/projects/poel/einbau-von-temperaturgebern/DSC_005_1309.JPG	D:/documents/Desktop/a/owl2java/web/jpg/dsc_005_1309.jpg	(from http://www.incunabulum.de/projects/it/owl2java)
20:48:15	5359/5359	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Oct%202009%2020:18:31%20GMT	http://www.incunabulum.de/projects/poel/handsteuerung/DSC_6193.jpg/image_thumb	D:/documents/Desktop/a/owl2java/web/jpg/image_thumb-8.jpg	(from http://www.incunabulum.de/projects/it/owl2java)
20:48:15	5112/5112	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Oct%202009%2020:18:57%20GMT	http://www.incunabulum.de/projects/poel/handsteuerung/DSC_6195.jpg/image_thumb	D:/documents/Desktop/a/owl2java/web/jpg/image_thumb-9.jpg	(from http://www.incunabulum.de/projects/it/owl2java)
20:48:18	207005/207005	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Oct%202009%2020:18:31%20GMT	http://www.incunabulum.de/projects/poel/handsteuerung/DSC_6193.jpg	D:/documents/Desktop/a/owl2java/web/jpg/dsc_6193.jpg	(from http://www.incunabulum.de/projects/it/owl2java)
20:48:18	4614/4614	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Oct%202009%2020:19:13%20GMT	http://www.incunabulum.de/projects/poel/handsteuerung/DSC_6200.jpg/image_thumb	D:/documents/Desktop/a/owl2java/web/jpg/image_thumb-10.jpg	(from http://www.incunabulum.de/projects/it/owl2java)
20:48:22	195812/195812	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Oct%202009%2020:18:57%20GMT	http://www.incunabulum.de/projects/poel/handsteuerung/DSC_6195.jpg	D:/documents/Desktop/a/owl2java/web/jpg/dsc_6195.jpg	(from http://www.incunabulum.de/projects/it/owl2java)
20:48:23	187879/187879	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Oct%202009%2020:19:13%20GMT	http://www.incunabulum.de/projects/poel/handsteuerung/DSC_6200.jpg	D:/documents/Desktop/a/owl2java/web/jpg/dsc_6200.jpg	(from http://www.incunabulum.de/projects/it/owl2java)
20:48:25	220736/220736	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Oct%202009%2020:19:27%20GMT	http://www.incunabulum.de/projects/poel/handsteuerung/DSC_6201.jpg	D:/documents/Desktop/a/owl2java/web/jpg/dsc_6201.jpg	(from http://www.incunabulum.de/projects/it/owl2java)
20:48:41	3051445/3051445	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Mar%202010%2017:55:23%20GMT	http://www.incunabulum.de/projects/poel/imgs/DSC_4661.JPG	D:/documents/Desktop/a/owl2java/web/jpg/dsc_4661.jpg	(from http://www.incunabulum.de/projects/it/owl2java)
